,pixelPlant,pixelPole,pixelLake,pixelRoad,pixelGrass,pixelWall,pixelCar,propertiesAsses,pixelSea,numCraigslistHouse,pixelRiver,pixelBus,pixelCeiling,pixelPath,pixelBuilding,crime,walkSchool,walkMbta,energySiteEUI,pixelPerson,pixelTree,pixelVan,walkPark,walkUniversity,pixelSidewalk,pixelGround,pixelMountain,pixelPalmTree,pixelHouse,pixelBridge,pixelSign,pixelRailing,pixelField,pixelWindow,pixelGrandstand,numCraigslistRoom,pixelSky,Latitude,Longitude,Address,Zip,RoomType,Bathrooms,SQM,PricePerSQM
2847,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.39607,-71.12693,2626,2140.0,2.0,1.5,83.6127,32.291745153499996
2848,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.40012,-71.13586,2303,2140.0,3.0,2.0,132.10806599999998,24.2225936454
2849,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.388767,-71.11811,778,2140.0,2.0,2.0,92.90299999999999,34.4445281638
2850,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.396656,-71.12756,2784,2140.0,2.0,2.0,83.6127,31.6937498729
2851,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.399677000000004,-71.13585,2784,2140.0,2.0,1.0,83.6127,26.3117923473
2852,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.392647,-71.12694,2031,2140.0,4.0,2.5,167.2254,32.8897404342
2853,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.397125,-71.13197,2041,2140.0,2.0,1.0,92.90299999999999,31.2153536484
2854,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.39962,-71.13539,1809,2140.0,2.0,1.0,106.28103200000001,21.6407383022
2855,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.398709999999994,-71.13625,101,2140.0,2.0,2.0,97.641053,35.487122409499996
2856,0.0,0.017,28.26,5.857,0.0,0.631,2.024,0.0,0.0,0.0,4.431,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.024,1.504,0.0,10.0,28.0,4.928999999999999,0.099,0.036000000000000004,0.42700000000000005,0.71,0.0,0.153,0.0,0.0,0.0,0.0,0.0,15.24,42.39519,-71.13049000000001,1985,2140.0,2.0,1.0,92.90299999999999,24.757004617699998
2857,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.388603,-71.122086,539,2140.0,2.0,2.0,96.061702,43.7218986605
2858,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.386623,-71.11999499999999,2281,2140.0,1.0,1.0,57.135344999999994,40.255292061300004
2859,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.392647,-71.12694,2784,2140.0,4.0,2.5,167.2254,32.8897404342
2860,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.386540000000004,-71.13101,2783,2140.0,2.0,2.5,116.221653,28.8242329508
2861,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.385357,-71.11681999999999,2724,2140.0,2.0,1.0,80.82561,29.6935587619
2862,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.385357,-71.11681999999999,2724,2140.0,2.0,1.0,80.82561,29.6935587619
2863,0.0,0.017,28.26,5.857,0.0,0.631,2.024,0.0,0.0,0.0,4.431,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.024,1.504,0.0,10.0,28.0,4.928999999999999,0.099,0.036000000000000004,0.42700000000000005,0.71,0.0,0.153,0.0,0.0,0.0,0.0,0.0,15.24,42.39866,-71.1291,2784,2140.0,2.0,2.0,108.231995,34.1858246261
2864,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.38841,-71.123405,2783,2140.0,2.0,2.0,96.061702,43.7218986605
2865,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.38841,-71.123405,2783,2140.0,2.0,2.0,928.9370970000001,4.5212964511400004
2866,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.38841,-71.123405,2783,2140.0,2.0,2.0,102.1933,41.0985847409
2867,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.388603,-71.122086,2783,2140.0,2.0,2.0,102.1933,41.0985847409
2868,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.394978,-71.14583,650,2140.0,2.0,2.0,110.833279,24.6676812657
2869,0.0,0.0,3.99,1.2690000000000001,0.0,0.021,0.705,0.0,0.0,0.0,7.039,0.0,0.0,0.308,0.0,0.0,34.0,1.0,0.0,0.705,18.63,0.0,18.0,99.0,0.17300000000000001,0.0,0.0,0.0,0.41,1.581,0.125,0.0,0.0,0.0,0.0,0.0,26.03,42.383778,-71.115234,1067,2140.0,4.0,2.5,278.709,25.1158017861
2870,0.0,0.017,28.26,5.857,0.0,0.631,2.024,0.0,0.0,0.0,4.431,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.024,1.504,0.0,10.0,28.0,4.928999999999999,0.099,0.036000000000000004,0.42700000000000005,0.71,0.0,0.153,0.0,0.0,0.0,0.0,0.0,15.24,42.393528,-71.12891,1153,2140.0,2.0,1.0,117.05778000000001,21.3569743079
2871,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.398709999999994,-71.13625,102,2140.0,2.0,2.0,97.54815,35.5209196689
2872,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.386417,-71.13073,1134,2140.0,3.0,2.0,167.2254,19.7338442605
2873,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.39928,-71.13338,1059,2140.0,3.0,3.5,157.9351,28.492716312
2874,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.397327000000004,-71.13116,692,2140.0,3.0,2.5,185.80599999999998,18.298655587
2875,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.39117,-71.11908000000001,1024,2140.0,2.0,1.0,65.0321,40.7491069795
2876,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.399254,-71.13341,1225,2140.0,4.0,3.5,163.78798899999998,27.4745421045
2877,0.0,0.0,3.99,1.2690000000000001,0.0,0.021,0.705,0.0,0.0,0.0,7.039,0.0,0.0,0.308,0.0,0.0,34.0,1.0,0.0,0.705,18.63,0.0,18.0,99.0,0.17300000000000001,0.0,0.0,0.0,0.41,1.581,0.125,0.0,0.0,0.0,0.0,0.0,26.03,42.383915,-71.11408,2724,2140.0,2.0,2.0,85.935275,32.5826617766
2878,0.0,0.017,28.26,5.857,0.0,0.631,2.024,0.0,0.0,0.0,4.431,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.024,1.504,0.0,10.0,28.0,4.928999999999999,0.099,0.036000000000000004,0.42700000000000005,0.71,0.0,0.153,0.0,0.0,0.0,0.0,0.0,15.24,42.395237,-71.12847,2784,2140.0,2.0,1.0,102.1933,22.0170989683
2879,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.394978,-71.14583,2784,2140.0,1.0,1.0,70.60628,36.6539633585
2880,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.38893,-71.12411999999999,2552,2140.0,3.0,2.0,202.249831,23.7330235396
2881,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.392647,-71.12694,2031,2140.0,4.0,2.5,167.2254,32.8897404342
2882,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.385387,-71.12724,151,2140.0,3.0,2.0,157.9351,22.7941730496
2883,0.0,0.017,28.26,5.857,0.0,0.631,2.024,0.0,0.0,0.0,4.431,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.024,1.504,0.0,10.0,28.0,4.928999999999999,0.099,0.036000000000000004,0.42700000000000005,0.71,0.0,0.153,0.0,0.0,0.0,0.0,0.0,15.24,42.394104,-71.13022600000001,2717,2140.0,4.0,2.0,148.6448,21.5278301024
2884,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.39117,-71.11908000000001,1025,2140.0,2.0,1.0,83.6127,31.6937498729
2885,0.0,0.017,28.26,5.857,0.0,0.631,2.024,0.0,0.0,0.0,4.431,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.024,1.504,0.0,10.0,28.0,4.928999999999999,0.099,0.036000000000000004,0.42700000000000005,0.71,0.0,0.153,0.0,0.0,0.0,0.0,0.0,15.24,42.386612,-71.12913,2783,2140.0,2.0,1.0,111.4836,18.8368513396
2886,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.384926,-71.122,2783,2140.0,1.0,1.0,111.4836,25.1158017861
2887,0.0,0.0,3.99,1.2690000000000001,0.0,0.021,0.705,0.0,0.0,0.0,7.039,0.0,0.0,0.308,0.0,0.0,34.0,1.0,0.0,0.705,18.63,0.0,18.0,99.0,0.17300000000000001,0.0,0.0,0.0,0.41,1.581,0.125,0.0,0.0,0.0,0.0,0.0,26.03,42.383340000000004,-71.115,2724,2140.0,3.0,1.0,92.90299999999999,25.833396122800004
2888,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.38998,-71.12621999999999,2784,2140.0,1.0,1.0,102.1933,24.4634432981
2889,0.0,0.017,28.26,5.857,0.0,0.631,2.024,0.0,0.0,0.0,4.431,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.024,1.504,0.0,10.0,28.0,4.928999999999999,0.099,0.036000000000000004,0.42700000000000005,0.71,0.0,0.153,0.0,0.0,0.0,0.0,0.0,15.24,42.393425,-71.1297,2784,2140.0,3.0,2.0,116.12875,39.1806507863
2890,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.390570000000004,-71.12198000000001,953,2140.0,3.0,1.0,102.1933,32.291745153499996
2891,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.397327000000004,-71.13116,2784,2140.0,3.0,2.0,185.80599999999998,17.7604598345
2892,0.0,0.0,3.99,1.2690000000000001,0.0,0.021,0.705,0.0,0.0,0.0,7.039,0.0,0.0,0.308,0.0,0.0,34.0,1.0,0.0,0.705,18.63,0.0,18.0,99.0,0.17300000000000001,0.0,0.0,0.0,0.41,1.581,0.125,0.0,0.0,0.0,0.0,0.0,26.03,42.383324,-71.11478000000001,2724,2140.0,2.0,1.0,78.96755,30.3922307328
2893,0.0,0.0,3.99,1.2690000000000001,0.0,0.021,0.705,0.0,0.0,0.0,7.039,0.0,0.0,0.308,0.0,0.0,34.0,1.0,0.0,0.705,18.63,0.0,18.0,99.0,0.17300000000000001,0.0,0.0,0.0,0.41,1.581,0.125,0.0,0.0,0.0,0.0,0.0,26.03,42.383587,-71.11445,2724,2140.0,2.0,1.0,92.90299999999999,22.6042216075
2894,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.398709999999994,-71.13625,2784,2140.0,2.0,1.0,97.641053,35.487122409499996
2895,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.38893,-71.12411999999999,2553,2140.0,3.0,2.0,202.249831,23.7330235396
2896,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.384693,-71.12131,106,2140.0,2.0,1.0,111.4836,28.7037734698
2897,0.0,0.017,28.26,5.857,0.0,0.631,2.024,0.0,0.0,0.0,4.431,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.024,1.504,0.0,10.0,28.0,4.928999999999999,0.099,0.036000000000000004,0.42700000000000005,0.71,0.0,0.153,0.0,0.0,0.0,0.0,0.0,15.24,42.397296999999995,-71.13043,2784,2140.0,2.0,2.0,92.995903,30.10885329
2898,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.387634000000006,-71.12316,2783,2140.0,4.0,1.0,148.6448,26.909787628000004
2899,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.39031,-71.11809000000001,28,2140.0,2.0,1.0,84.727536,33.0471076133
2900,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.39155,-71.11945,573,2140.0,2.0,1.0,92.90299999999999,28.5243748856
2901,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.384693,-71.12131,105,2140.0,1.0,1.0,51.09665,38.1629715451
2902,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.386726,-71.12533,648,2140.0,5.0,2.5,353.774624,25.4399252785
2903,0.0,0.017,28.26,5.857,0.0,0.631,2.024,0.0,0.0,0.0,4.431,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.024,1.504,0.0,10.0,28.0,4.928999999999999,0.099,0.036000000000000004,0.42700000000000005,0.71,0.0,0.153,0.0,0.0,0.0,0.0,0.0,15.24,42.3979,-71.1298,2784,2140.0,2.0,2.0,104.515875,33.2006979801
2904,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.38882,-71.12345,2396,2140.0,2.0,1.0,167.2254,22.7238206636
2905,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.386672999999995,-71.11952,1332,2140.0,2.0,1.0,81.290125,31.9842047235
2906,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.39155,-71.11945,574,2140.0,2.0,1.0,92.90299999999999,28.5243748856
2907,0.0,0.017,28.26,5.857,0.0,0.631,2.024,0.0,0.0,0.0,4.431,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.024,1.504,0.0,10.0,28.0,4.928999999999999,0.099,0.036000000000000004,0.42700000000000005,0.71,0.0,0.153,0.0,0.0,0.0,0.0,0.0,15.24,42.398113,-71.13025,2283,2140.0,2.0,2.0,103.12233,33.9402726839
2908,0.0,0.017,28.26,5.857,0.0,0.631,2.024,0.0,0.0,0.0,4.431,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.024,1.504,0.0,10.0,28.0,4.928999999999999,0.099,0.036000000000000004,0.42700000000000005,0.71,0.0,0.153,0.0,0.0,0.0,0.0,0.0,15.24,42.398113,-71.13025,2284,2140.0,1.0,1.0,68.74821999999999,40.7283272207
2909,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.38643,-71.12626999999999,2783,2140.0,2.0,1.0,90.580425,27.5997821825
2910,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.38771,-71.12695,99,2140.0,1.0,1.0,78.03851999999999,28.0630642406
